Song Name,Singer Name,Youtube urls,Emotions
I Don't Care,"Ed Sheeran,Justin Bieber,",https://www.youtube.com/watch?v=y83x7MgzWOA,No specific emotions found.
Eastside,"Benny Blanco,Halsey,Khalid,",https://www.youtube.com/watch?v=qFMVHKyc-JU,No specific emotions found.
Going Bad,"Meek Mill,Drake,",https://www.youtube.com/watch?v=S1gp0m4B5p8,"Rock, Urban"
Shallow,"Lady Gaga,Bradley Cooper,",https://www.youtube.com/watch?v=JPJjwHAIny4,No specific emotions found.
Better,Khalid,https://www.youtube.com/watch?v=7I8E0swNo_U,No specific emotions found.
No Guidance,"Chris Brown,Drake,",https://www.youtube.com/watch?v=oOni4BMeMp0,"Soul, Melody, Confrontation, Hip-hop, Success, Pop, Blues, Elation, Admiration, Love, Desire"
Girls Like You,"Maroon 5,Cardi B,",https://www.youtube.com/watch?v=aJOTlE1K90k,"Success, Pop, Journey, Rock, Liberation, Doubt, Fun, Identity, Blues, Love"
Sweet but Psycho,Ava Max,https://www.youtube.com/watch?v=WXBHCQYxwr0,"Escape, Pop, Freedom, Rock, Disco, House, Happiness, Fun, Upbeat, Elation, Love, Dance-pop, Country"
Suge,DaBaby,https://www.youtube.com/watch?v=KvuQNNVrbtM,"Trust, Revenge, Funk, Success, Pop, Believe, Disco, Ambition, House, Harmony, Fun, Guilt, Elation, Love, Connection"
Middle Child,J. Cole,https://www.youtube.com/watch?v=WILNIXZr2oc,"Revenge, Hip-hop, Fun, Love, Urban"
Drip Too Hard,"Lil Baby,Gunna,",https://www.youtube.com/watch?v=THcVOf1kNh0,Lust
Someone You Loved,Lewis Capaldi,https://www.youtube.com/watch?v=zABLecsR5UE,"Joy, Melody, Success, Anger, Country, Fear, Strength, Love, Heartbreak"
Ransom,Lil Tecca,https://www.youtube.com/watch?v=1XzY2ij_vL4,"Zen, Pop, Freedom, Courage, Disco, Awe, Connection"
If I Can't Have You,Shawn Mendes,https://www.youtube.com/watch?v=oTJ-oqwxdZY,No specific emotions found.
Goodbyes,"Post Malone,Young Thug,",https://www.youtube.com/watch?v=ba7mB8oueCY,No specific emotions found.
Zeze,"Kodak Black,Travis Scott,Offset,",https://www.youtube.com/watch?v=UjeMvQbfKrc,No specific emotions found.
Better Now,Post Malone,https://www.youtube.com/watch?v=UYwF-jdcVjY,"Melody, Inspiration, Country, Pop"
Youngblood,5 Seconds of Summer,https://www.youtube.com/watch?v=-RJSbO8UZVY,No specific emotions found.
Money in the Grave,"Drake,Rick Ross,",https://www.youtube.com/watch?v=R0ykLlhg0AQ,"Celebration, Zen"
Speechless,Dan + Shay,https://www.youtube.com/watch?v=mw5VIEIvuMI,No specific emotions found.
"Break Up with Your Girlfriend, I'm Bored",Ariana Grande,https://www.youtube.com/watch?v=LH4Y1ZUUx2g,"Suspense, Believe, Pop, House, Fun, Jealousy, Faith, Envy, Love, Country"
Please Me,"Cardi B,Bruno Mars,",https://www.youtube.com/watch?v=3y-O-4IL-PU,"Hip-hop, Pop, Disco, Desire, Upbeat, Soul, Anticipation, Lust, Panic, Intensity, Confrontation, Frustration, Passion, House, Love, Joy, Pleasure, Jazz, Harmony, Anger"
Money,Cardi B,https://www.youtube.com/watch?v=Fo48YEht4ZA,"Trust, Conflict, Anger, Courage, Pop, Freedom, Disco, Success, House, Fun, Suspicion, Unity, Growth, Industrial, Vigor, Elation, Believe, Country"
You Need to Calm Down,Taylor Swift,https://www.youtube.com/watch?v=Dkk9gvTmCXY,"Victory, Success, Pop, Pride, Rock, Acoustic, Fun, Positivity, Identity, Celebration, Zen, Courage, House, Love, Country, Morning, Unity, Indie, Acceptance"
Panini,Lil Nas X,https://www.youtube.com/watch?v=bXcSLI58-h8,No specific emotions found.
Look Back at It,A Boogie wit da Hoodie,https://www.youtube.com/watch?v=RWDXD8tAkPo,Rock
A Lot,21 Savage,https://www.youtube.com/watch?v=DmWWqogr_r8,"Mourning, Love, Urban"
Me!,"Taylor Swift,Brendon Urie,",https://www.youtube.com/watch?v=FuXNumBwDOM,"Pop, Acoustic, Pride, Disco, Fun, Upbeat, Melody, Positivity, Escape, Surprise, Panic, Awe, Duality, Empowerment, Self-love, Love, Country, Morning, Acceptance"
Mia,"Bad Bunny,Drake,",https://www.youtube.com/watch?v=Ej_6PhzzPwU,No specific emotions found.
Pop Out,"Polo G,Lil Tjay,",https://www.youtube.com/watch?v=g-uW3I_AtDE,Pop
Beautiful Crazy,Luke Combs,https://www.youtube.com/watch?v=Na0StAOUbg0,"Love, Country"
Thotiana,Blueface,https://www.youtube.com/watch?v=V6EpIABAKKo,"Soul, House, Success, Hip-hop"
Lucid Dreams,Juice Wrld,https://www.youtube.com/watch?v=mzB1VGEGcSU,No specific emotions found.
Mo Bamba,Sheck Wes,https://www.youtube.com/watch?v=VWoIpDVkOH0,"Pop, Elation"
Beautiful People,"Ed Sheeran,Khalid,",https://www.youtube.com/watch?v=mj0XInqZMHY,No specific emotions found.
Blinding Lights,The Weeknd,https://www.youtube.com/watch?v=4NRXx6U8ABQ,"Loneliness, Nostalgic, Success, Pop, Hip-hop, Rock, Disco, Folk, Fun, Funk, Pop punk, Euphoria, Lust, Surprise, Confusion, Admiration, Fear, Strength, Elation, Love, Country, Joy, Synthwave, New wave, Jazz, Unity, Euphoric, Desire"
Circles,Post Malone,https://www.youtube.com/watch?v=wXhTHyIgQ_U,"Fun, Unity, Ambient, Believe, Classical"
The Box,Roddy Ricch,https://www.youtube.com/watch?v=UNZqm3dxd2w,No specific emotions found.
Don't Start Now,Dua Lipa,https://www.youtube.com/watch?v=oygrmJFKYZY,"Success, Pop, Rock, Disco, Downtempo, Happiness, Fun, Faith, Upbeat, Urban, Soul, Funk, Panic, Soulful, Identity, Empowerment, Confidence, Nostalgia, Zen, Reassurance, House, Growth, Strength, Elation, Isolation, Love, Inspiration, Country, Joy, New wave, Morning, Jazz, Indie, Dance-pop"
Rockstar,"DaBaby,Roddy Ricch,",https://www.youtube.com/watch?v=83xBPCw5hh4,Rock
Adore You,Harry Styles,https://www.youtube.com/watch?v=v8fLjiar1c8,No specific emotions found.
Life Is Good,"Future,Drake,",https://www.youtube.com/watch?v=l0U7SxXHkPY,No specific emotions found.
Memories,Maroon 5,https://www.youtube.com/watch?v=SlPhMPnQ58k,"Experimental, Success, Acoustic, Pop, Disco, Lust, Confusion, House, Identity, Fun, Growth, Fear, Excitement, Strength, Elation, Believe, Persistence, Connection"
The Bones,Maren Morris,https://www.youtube.com/watch?v=gvPMVKUI9go,"Rock, Confusion"
Someone You Loved,Lewis Capaldi,https://www.youtube.com/watch?v=RpCDLENt-MA,"Joy, Melody, Success, Anger, Country, Fear, Strength, Love, Heartbreak"
Say So,Doja Cat,https://www.youtube.com/watch?v=pok8H_KF1FA,"Success, Pop, Hip-hop, Rock, Disco, Fun, Melody, Funk, Admiration, Nostalgia, Zen, House, Elation, Connection, Love, Joy, New wave, Comfort, Anger, Gratitude"
I Hope,"Gabby Barrett,Charlie Puth,",https://www.youtube.com/watch?v=qcCH6JpcK5w,Hope
Whats Poppin,"Jack Harlow,DaBaby,Tory Lanez,Lil Wayne,",https://www.youtube.com/watch?v=w9uWPBDHEKE,"Joy, Success, Pop, Rock, Disco, Fun, Unity, Confidence, Love"
Dance Monkey,Tones and I,https://www.youtube.com/watch?v=q0hyYWKXF0Q,"Love, Zen, Pop, Elation"
Savage,"Megan Thee Stallion,Beyoncé,",https://www.youtube.com/watch?v=EOxj2ROIxok,No specific emotions found.
Roxanne,Arizona Zervas,https://www.youtube.com/watch?v=16YnOUnbE6s,No specific emotions found.
Intentions,"Justin Bieber,Quavo,",https://www.youtube.com/watch?v=9p2wMpVVtXg,"Success, Disco, Healing, Desire, Folk, Fun, Liberation, Lust, Awe, Zen, Doubt, Strength, Elation, Connection, Believe, Joy, Morning, Guilt, Satisfaction, Anger"
Everything I Wanted,Billie Eilish,https://www.youtube.com/watch?v=EgBJmlPo8Xw,"Hopeful, Wonder, Pop, Anger, Comfort, Success, Rock, Downtempo, House, Acoustic, Hope, Fear, Indie, Upbeat, Elation, Love, Inspiration, Heartbreak"
Roses (Imanbek remix),Saint Jhn,https://www.youtube.com/watch?v=2zToEPpFEN8,Page not found.
Watermelon Sugar,Harry Styles,https://www.youtube.com/watch?v=E07s5ZYygMg,"Joy, K-pop, Funk, Soul, Nostalgic, Pop, Euphoria, Rock, Nostalgia, Celebration, Jazz, Fun, Excitement, Love, Melody, Anger, Yearning"
Before You Go,Lewis Capaldi,https://www.youtube.com/watch?v=Jtauh8GcxBY,No specific emotions found.
Falling,Trevor Daniel,https://www.youtube.com/watch?v=olGSAVOkkTI,No specific emotions found.
"10,000 Hours","Dan + Shay,Justin Bieber,",https://www.youtube.com/watch?v=bNI1POQ9Nu8,Country
WAP,"Cardi B,Megan Thee Stallion,",https://www.youtube.com/watch?v=Wc5IbN4xw70,No specific emotions found.
Ballin',"Mustard,Roddy Ricch,",https://www.youtube.com/watch?v=DGoqaJtkMqE,No specific emotions found.
Hot Girl Bummer,Blackbear,https://www.youtube.com/watch?v=yMlKJGKyoCo,No specific emotions found.
Blueberry Faygo,Lil Mosey,https://www.youtube.com/watch?v=V_jHc_n0p9c,"House, Success"
Heartless,The Weeknd,https://www.youtube.com/watch?v=fFxH4gTYY_M,No specific emotions found.
Bop,DaBaby,https://www.youtube.com/watch?v=E7Kv4rzirjM,No specific emotions found.
Lose You to Love Me,Selena Gomez,https://www.youtube.com/watch?v=zlJDTxahav0,"Trust, Pop, Disco, Self-love, Love"
Good as Hell,Lizzo,https://www.youtube.com/watch?v=vuq-VAiW9kw,"Melody, Hip-hop, Pop, Success, Fun, Self-love, Elation, Love, Acceptance, Inspiration"
Toosie Slide,Drake,https://www.youtube.com/watch?v=xWggTb45brM,"Zen, Doubt, Fun, Strength, Love"
Break My Heart,Dua Lipa,https://www.youtube.com/watch?v=Nj2U6rhnucI,No specific emotions found.
Chasin' You,Morgan Wallen,https://www.youtube.com/watch?v=iBduQb1S-4s,Country
Savage Love (Laxed – Siren Beat),"Jawsh 685,Jason Derulo,",https://www.youtube.com/watch?v=Jvcv8trEuao,"Success, Surprise, Hope, Love, Country"
No Guidance,"Chris Brown,Drake,",https://www.youtube.com/watch?v=oOni4BMeMp0,"Soul, Melody, Confrontation, Hip-hop, Success, Pop, Blues, Elation, Admiration, Love, Desire"
My Oh My,"Camila Cabello,DaBaby,",https://www.youtube.com/watch?v=6fd2kkLmSDQ,No specific emotions found.
Dynamite,BTS,https://www.youtube.com/watch?v=gdZLi9oWNZg,"Success, Pop, Resistance, Rock, Country, Elation, Strength, Industrial, Connection, Anger"
Go Crazy,"Chris Brown,Young Thug,",https://www.youtube.com/watch?v=dPhwbZBvW2o,No specific emotions found.
High Fashion,"Roddy Ricch,Mustard,",https://www.youtube.com/watch?v=ZxIoWgRaR3g,"Success, Pop, Disco, House, Growth, Elation, Connection, Country"
Laugh Now Cry Later,"Drake,Lil Durk,",https://www.youtube.com/watch?v=JFm7YDVlqnI,"Love, Pop"
Woah,Lil Baby,https://www.youtube.com/watch?v=nUEqPtVGIpE,No specific emotions found.
Death Bed,"Powfu,Beabadoobee,",https://www.youtube.com/watch?v=jJPMnTXl63E,No specific emotions found.
Señorita,"Shawn Mendes,Camila Cabello,",https://www.youtube.com/watch?v=3NcL3yUK4S0,No specific emotions found.
Highest in the Room,Travis Scott,https://www.youtube.com/watch?v=tfSS1e3kYeo,No specific emotions found.
Bad Guy,Billie Eilish,https://www.youtube.com/watch?v=DyDfgMOUjCI,No specific emotions found.
Mood,"24kGoldn,Iann Dior,",https://www.youtube.com/watch?v=GrAchTdepsU,No specific emotions found.
Rain on Me,"Lady Gaga,Ariana Grande,",https://www.youtube.com/watch?v=AoAm4om0wTs,No specific emotions found.
For the Night,"Pop Smoke,Lil Baby,DaBaby,",https://www.youtube.com/watch?v=Q9pjm4cNsfc,"Soul, Hip-hop, Pop, Acoustic, Surprise, Folk, Vigor, Elation"
Ritmo (Bad Boys for Life),"Black Eyed Peas,J Balvin,",https://www.youtube.com/watch?v=EzKkl64rRbM,"Reggae, Hip-hop, Reggaeton"
Levitating,Dua Lipa,https://www.youtube.com/watch?v=vFWv44Z4Jhk,No specific emotions found.
Save Your Tears,"The Weeknd,Ariana Grande,",https://www.youtube.com/watch?v=XXYlFuWEuKI,"Joy, New wave, Melody, Nostalgia, Nostalgic, Pop, Success, Rock, Country, Melancholy, Joyful, Unity, Upbeat, Love, Heartbreak"
Blinding Lights,The Weeknd,https://www.youtube.com/watch?v=4NRXx6U8ABQ,"Loneliness, Nostalgic, Success, Pop, Hip-hop, Rock, Disco, Folk, Fun, Funk, Pop punk, Euphoria, Lust, Surprise, Confusion, Admiration, Fear, Strength, Elation, Love, Country, Joy, Synthwave, New wave, Jazz, Unity, Euphoric, Desire"
Mood,"24kGoldn,Iann Dior,",https://www.youtube.com/watch?v=GrAchTdepsU,No specific emotions found.
Good 4 U,Olivia Rodrigo,https://www.youtube.com/watch?v=gNi_6U5Pm_o,"Misery, Nostalgic, Success, Pop, Rock, Fun, Hope, Upbeat, Melody, Heartbreak, Teen pop, Elation, Love, Country, Revenge, Morning, Indie, Anger, Longing"
Kiss Me More,"Doja Cat,SZA,",https://www.youtube.com/watch?v=0EVVKs6DQLo,"Tenderness, Soul, Funk, Zen, Success, Pop, Believe, Passion, Disco, Hip-hop, Soulful, Journey, Melancholy, Fun, Melody, Dance-pop, Desire"
Leave the Door Open,"Silk Sonic,Bruno Mars,Anderson .Paak,",https://www.youtube.com/watch?v=adLGHcj_fmA,"Nostalgic, Hip-hop, Success, Pop, Journey, Disco, Fun, Soul, Funk, Surprise, Wonder, Courage, Passion, House, Doubt, Elation, Love, Joy, Curiosity, Yearning"
Drivers License,Olivia Rodrigo,https://www.youtube.com/watch?v=ZmDBbnmKpqQ,"Zen, Success, Freedom, Anger, Disco, House, Identity, Unity, Urban, Guilt, Satisfaction, Country"
Montero (Call Me by Your Name),Lil Nas X,https://www.youtube.com/watch?v=6swmTBVI83k,"Success, Pop, Hip-hop, Rock, Fun, Shame, Reggaeton, Lofi, Lust, Panic, Duality, Gospel, Confidence, Wonder, Reggae, Fear, Love, Inspiration, Country, Joy, Conflict, Morning, Jazz, Unity, Desire"
Peaches,"Justin Bieber,Daniel Caesar,Giveon,",https://www.youtube.com/watch?v=tQ0yjYUFKAE,"Victory, Zen, Success, Pop, Resistance, Disco, Awe, Happiness, Folk, Fun, Growth, Love, Believe, Country"
Butter,BTS,https://www.youtube.com/watch?v=WMweEpGlu_U,"Joy, Zen, Success, Pop, Disco, Believe, Anger"
Stay,"The Kid Laroi,Justin Bieber,",https://www.youtube.com/watch?v=yWHrYNP6j4k,No specific emotions found.
Deja Vu,Olivia Rodrigo,https://www.youtube.com/watch?v=cii6ruuycQA,"Anxiety, Experimental, Funk, Conflict, Success, Pop, House, Doubt, Identity, Fun, Elation, Believe"
Positions,Ariana Grande,https://www.youtube.com/watch?v=tcYodQoapMg,No specific emotions found.
Bad Habits,Ed Sheeran,https://www.youtube.com/watch?v=orJSJGHjBLI,No specific emotions found.
Heat Waves,Glass Animals,https://www.youtube.com/watch?v=mRD0-GxqHVo,"Pleasure, Nostalgic, Hip-hop, Pop, Acoustic, Rock, Lust, Success, Hope, Indie, Love, Anger, Longing"
Without You,The Kid Laroi,https://www.youtube.com/watch?v=SJOKlqJho8U,No specific emotions found.
Forever After All,Luke Combs,https://www.youtube.com/watch?v=TDpOcp98b5k,"House, Love, Awe, Country"
Go Crazy,"Chris Brown,Young Thug,",https://www.youtube.com/watch?v=6CFYIOF89hc,No specific emotions found.
Astronaut in the Ocean,Masked Wolf,https://www.youtube.com/watch?v=MEg-oqI9qmw,"Anxiety, Ambient, Success, Pop"
34+35,"Ariana Grande,Doja Cat,Megan Thee Stallion,",https://www.youtube.com/watch?v=ssq6X6alZ3w,"Success, Courage, Pop, Vulnerability, House, Country, Fun, Fear, Anger"
What You Know Bout Love,Pop Smoke,https://www.youtube.com/watch?v=uuodbSVO3z0,"Bittersweet, Melody, Zen, Nostalgia, Pop, Passion, Crossover, Hip-hop, Ambition, Reflection, Connection, Love"
My Ex's Best Friend,"Machine Gun Kelly,Blackbear,",https://www.youtube.com/watch?v=J_n01uvyhI8,"Joy, Pop punk, Hip-hop, Pop, Passion, Rock, Enjoyment, Elation"
Industry Baby,"Lil Nas X,Jack Harlow,",https://www.youtube.com/watch?v=UTHLKHL_whs,"Escape, Success, Pop, Fun, Unity"
Therefore I Am,Billie Eilish,https://www.youtube.com/watch?v=RUQl6YcMalg,"Post-hardcore, Escape, Frustration, Success, Dismay, Hardcore, Rock, Disco, Pleasure, Panic, House, Heartbreak, Hope, Envy, Love, Anger"
Up,Cardi B,https://www.youtube.com/watch?v=rCiBgLOcuKU,No specific emotions found.
Fancy Like,Walker Hayes,https://www.youtube.com/watch?v=G_zuB-ogIBw,"Pop, Disco, House, Fun, Hope, Country"
Dakiti,"Bad Bunny,Jhay Cortez,",https://www.youtube.com/watch?v=TmKh7lAwnBI,"Celebration, Success, Pride, Reggae, Reggaeton, Love"
Best Friend,"Saweetie,Doja Cat,",https://www.youtube.com/watch?v=_xJUCsyMQes,No specific emotions found.
Rapstar,Polo G,https://www.youtube.com/watch?v=w2IhccXakkE,"Anxiety, Wonder, Success, Acoustic, Hip-hop, Reflection, Love, Sadness, Anger"
Heartbreak Anniversary,Giveon,https://www.youtube.com/watch?v=uWRlisQu4fo,"Sorrow, Soul, Success, Wonder, Disco, Downtempo, Gospel, Love, Inspiration, Heartbreak"
For the Night,"Pop Smoke,Lil Baby,DaBaby,",https://www.youtube.com/watch?v=Q9pjm4cNsfc,"Soul, Hip-hop, Pop, Acoustic, Surprise, Folk, Vigor, Elation"
Calling My Phone,"Lil Tjay,6lack,",https://www.youtube.com/watch?v=zzd4ydafGR0,"Love, Escape, Elation"
Beautiful Mistakes,"Maroon 5,Megan Thee Stallion,",https://www.youtube.com/watch?v=BSzSn-PRdtI,"Rock, Pop"
Holy,"Justin Bieber,Chance the Rapper,",https://www.youtube.com/watch?v=23aRHAqIvTM,"Soul, Celebration, Awakening, Amusement, Awe, Reverence, Fun, Unity, Fear, Devotion, Elation, Believe, Sacrifice"
On Me,Lil Baby,https://www.youtube.com/watch?v=U3ASj1L6_sY,No specific emotions found.
You Broke Me First,Tate McRae,https://www.youtube.com/watch?v=AG-erEMhumc,"Success, Pop, Indie pop, Indie, Elation"
Traitor,Olivia Rodrigo,https://www.youtube.com/watch?v=6tsu2oeZJgo,"Success, Disco, Fun, Defeat, Escape, Awe, Confusion, Loyalty, Zen, Betrayal, House, Elation, Love, Country, Joy, Conflict, Comfort, Unity, Suspicion, Guilt, Anger, Longing"
Back in Blood,"Pooh Shiesty,Lil Durk,",https://www.youtube.com/watch?v=0-Tm65i96TY,No specific emotions found.
I Hope,"Gabby Barrett,Charlie Puth,",https://www.youtube.com/watch?v=8d-blfWHSng,Hope
Dynamite,BTS,https://www.youtube.com/watch?v=JxnfyJGpGHs,"Success, Pop, Resistance, Rock, Country, Elation, Strength, Industrial, Connection, Anger"
Wockesha,Moneybagg Yo,https://www.youtube.com/watch?v=6bN45f9NjlA,"Rock, Love, Elation"
You Right,"Doja Cat,the Weeknd,",https://www.youtube.com/watch?v=JXgV1rXUoME,"Temptation, Yearning, Desire, Longing"
Beat Box,"SpotemGottem,Pooh Shiesty,DaBaby,",https://www.youtube.com/watch?v=fa8RHstfrI4,No specific emotions found.
Laugh Now Cry Later,"Drake,Lil Durk,",https://www.youtube.com/watch?v=JFm7YDVlqnI,"Love, Pop"
Need to Know,Doja Cat,https://www.youtube.com/watch?v=dI3xkL7qUAc,No specific emotions found.
Wants and Needs,"Drake,Lil Baby,",https://www.youtube.com/watch?v=U6k5dIhB6AM,No specific emotions found.
Way 2 Sexy,"Drake,Future,Young Thug,",https://www.youtube.com/watch?v=vX9msKu75qs,"Hip-hop, Pop, Anger, Fun, Regret, Love, Urban"
Telepatía,Kali Uchis,https://www.youtube.com/watch?v=bn_p95HbHoQ,"Success, Pop, Acoustic, Elation, Isolation, Love, Inspiration, Country, Connection, Longing"
Whoopty,CJ,https://www.youtube.com/watch?v=2xWkATdMQms,"Pop, Fun"
Heat Waves,Glass Animals,https://www.youtube.com/watch?v=mRD0-GxqHVo,"Pleasure, Nostalgic, Hip-hop, Pop, Acoustic, Rock, Lust, Success, Hope, Indie, Love, Anger, Longing"
As It Was,Harry Styles,https://www.youtube.com/watch?v=H5v3kku4y6Q,"Loneliness, Success, Pop, Rock, Disco, Folk, Fun, Upbeat, Melody, Heartbreak, Euphoria, Surprise, Introspection, Bittersweet, Nostalgia, House, Strength, Regret, Elation, Sadness, Love, Inspiration, Country, Joy, New wave, Resistance, Comfort, Euphoric, Industrial, Indie, Longing"
Stay,"The Kid Laroi,Justin Bieber,",https://www.youtube.com/watch?v=kTJczUoc26U,No specific emotions found.
Easy on Me,Adele,https://www.youtube.com/watch?v=U3ASj1L6_sY,"Anxiety, Success, Pop, Acoustic, Rock, Disco, Hope, Shame, Melody, Heartbreak, Urban, Self-discovery, Trust, Sorrow, Celebration, House, Doubt, Elation, Believe, Sadness, Love, Forgiveness, Country, Maturity, Contentment, Guilt, Longing"
Shivers,Ed Sheeran,https://www.youtube.com/watch?v=Il0S8BoucSA,No specific emotions found.
First Class,Jack Harlow,https://www.youtube.com/watch?v=HmP_wGYw1_g,No specific emotions found.
Big Energy,Latto,https://www.youtube.com/watch?v=T8GpG8C0YzA,"Funk, Nostalgia, Nostalgic, Pop, Hip-hop, Comfort, Crossover, Surprise, Country, Fun, Confidence, Love, Urban"
Ghost,Justin Bieber,https://www.youtube.com/watch?v=NmxFxBiCrL4,"Anxiety, Success, Pop, Journey, Freedom, Disco, Healing, Happiness, Folk, Fun, Desire, Defeat, Compassion, Classical, Urban, Mourning, Soul, Gospel, Sorrow, Zen, Courage, Passion, House, Growth, Fear, Connection, Elation, Love, Believe, Sacrifice, Country, Revenge, Grief, Morning, Fury, Unity, Liberation, Adventure, Anger"
Super Gremlin,Kodak Black,https://www.youtube.com/watch?v=kiB9qk4gnt4,"Rock, Indie, Urban"
Cold Heart (Pnau remix),"Elton John,Dua Lipa,",https://www.youtube.com/watch?v=qod03PVTLqk,"Success, Pop, Acoustic, Rock, Disco, Journey, Fun, Upbeat, Melody, Gospel, Admiration, Celebration, Wonder, House, Joyful, Strength, Elation, Isolation, Love, Sacrifice, Country, Joy, Morning, Dance-pop, Adventure, Yearning"
Wait for U,"Future,Drake,Tems,",https://www.youtube.com/watch?v=rP09GUQFDFk,"Pop, Rock, Betrayal, Elation, Love"
